date,Open,High,Low,Close,Volume
2011-09-29,9.2107517506807,9.4622002445044,9.0289351474543,9.1991464355811,26827100.0
2011-09-30,9.1179092298842,9.1875411204815,8.6730388177346,8.6846441328341,40117700.0
2011-10-03,8.7736182152641,8.9825138870561,8.5801962969381,8.5879331736712,28497500.0
2011-10-04,8.4834853377752,8.9244873115583,8.4486693924765,8.9051451197257,31000000.0
2011-10-05,8.8896713662596,9.3345417784093,8.8393816674949,9.2300939425133,31037600.0
2011-10-06,9.3384102167758,9.6943065464955,9.2339623808798,9.690438108129,28478500.0
2011-10-07,9.7097802999616,9.914807533387,9.4931477514365,9.6246746558981,30191000.0
2011-10-10,9.7987543823915,10.052137095398,9.7832806289254,9.9573603554187,21717200.0
2011-10-11,9.899333779921,10.069545068048,9.8567422735056,10.026992246016,17650300.0
2011-10-12,10.104361013346,10.170124465577,9.9302812868531,10.007650054183,20650800.0
2011-10-13,10.026992246016,10.038597561116,9.7252540534276,9.914807533387,15492600.0
2011-10-14,10.065676629681,10.18946665741,10.02312380765,10.10049257498,11979600.0
2011-10-17,9.9960447390839,10.034729122749,9.5550427653008,9.6169377791651,16734100.0
2011-10-18,9.5666480804004,9.9844394239844,9.497016189803,9.907070656654,20584500.0
2011-10-19,9.810359697491,9.8645178346223,9.6092009024321,9.6633590395633,13776600.0
2011-10-20,9.6285430942647,9.6788327930294,9.3809630388075,9.5705165187669,18703100.0
2011-10-21,9.690438108129,9.8954653415544,9.6633590395633,9.8180965742241,14972400.0
2011-10-24,9.9032022182875,10.119834766813,9.8529125195227,10.065676629681,12633400.0
2011-10-25,10.026992246016,10.034729122749,9.6710959162964,9.690438108129,15098700.0
2011-10-26,9.7175171766946,10.01151849255,9.6092009024321,9.9612287937853,20334300.0
2011-10-27,10.243624794541,10.614994877727,10.224282602709,10.479599534899,26233100.0
2011-10-28,10.723311151989,11.051741569307,10.661416138125,10.808416796053,27476100.0
2011-10-31,10.599521124261,10.661416138125,10.293914493306,10.293914493306,16620300.0
2011-11-01,10.019255369283,10.085018821514,9.8064912591245,9.9186759717536,19227100.0
2011-11-02,10.030860684383,10.197203534143,9.9767025472513,10.02312380765,16346900.0
2011-11-03,10.135308520279,10.437046712867,9.9960447390839,10.382888575736,16102700.0
2011-11-04,10.328730438605,10.437046712867,10.18946665741,10.433178274501,12634500.0
2011-11-07,10.464125781433,10.792943042587,10.379020137369,10.785206165854,17890000.0
2011-11-08,10.874180248284,10.874180248284,10.597586905078,10.769732412388,17413300.0
2011-11-09,10.510547041831,10.526020795297,10.154650712111,10.185598219043,18652200.0
2011-11-10,10.26683542474,10.413836082668,10.177358445323,10.351941068804,15045500.0
2011-11-11,10.53375767203,10.750390220555,10.502810165098,10.669153014858,13163500.0
2011-11-14,10.661416138125,10.715574275256,10.483467973265,10.568573617329,11363700.0
2011-11-15,10.518283918564,10.994101837646,10.483467973265,10.924469947048,20088800.0
2011-11-16,10.866443371551,11.059865289877,10.692363645057,10.804548357686,20176500.0
2011-11-17,10.769732412388,10.781337727487,10.375151699003,10.556968302229,18325600.0
2011-11-18,10.746521782189,10.986364960913,10.692363645057,10.827758987885,29275300.0
2011-11-21,10.460257343066,10.595652685894,10.166256027211,10.390625452469,34503800.0
2011-11-22,10.158519150478,10.35580950717,9.7678068754593,10.309388246772,49894100.0
2011-11-23,10.170124465577,10.320993561871,9.9186759717536,9.9728341088848,24496100.0
2011-11-25,9.9032022182875,10.003781615817,9.8142281358576,9.8219650125906,9019000.0
2011-11-28,10.054071314582,10.297782931672,9.9109390950205,10.262966986374,19858000.0
2011-11-29,10.448652027967,10.638205507926,10.293914493306,10.406099205935,27205600.0
2011-11-30,10.614994877727,10.88965400175,10.614994877727,10.812285234419,36174100.0
2011-12-01,10.614994877727,11.001838714379,10.614994877727,10.916733070315,22168600.0
2011-12-02,11.021180906211,11.025049344578,10.684626768324,10.707837398523,20453400.0
2011-12-05,10.823890549519,10.986364960913,10.781337727487,10.87804868665,18506600.0
2011-12-06,10.731048028722,11.001838714379,10.719442713623,10.901259316849,17253300.0
2011-12-07,10.781337727487,11.05599685151,10.70779871414,10.990233399279,17919000.0
2011-12-08,10.897390878483,11.090812796809,10.661416138125,10.70010052179,21683100.0
2011-12-09,10.680758329958,10.997970276012,10.645942384659,10.792943042587,19312800.0
2011-12-12,10.517825478904,10.667414057012,10.517825478904,10.62273175446,19598800.0
2011-12-13,10.649929677752,10.820888052733,10.35463793915,10.412919203348,18238300.0
2011-12-14,10.346867103923,10.397377532895,10.082658706227,10.249731663594,22319500.0
2011-12-15,10.350752521537,10.376007736022,10.148710805651,10.164252476104,17911200.0
2011-12-16,10.234189993141,10.362408774376,10.036033694868,10.039919112482,33107800.0
2011-12-19,10.082658706227,10.131226426391,9.7213148682,9.7640544619451,16842300.0
2011-12-20,9.9194711664726,10.168137893717,9.9194711664726,10.067117035774,14770800.0
2011-12-21,10.008835771576,10.055460782934,9.7290857034264,9.8845024079539,19700700.0
2011-12-22,9.9194711664726,10.098200376679,9.8845024079539,10.047689947708,12945200.0
2011-12-23,10.067117035774,10.090429541453,10.004950353963,10.055460782934,10604500.0
2011-12-27,9.9738670130573,10.094314959066,9.9544399249913,9.9660961778309,11949200.0
2011-12-28,9.9233565840858,9.9971795187364,9.7698825883648,9.7912523852374,10468200.0
2011-12-29,9.7640544619451,9.9738670130573,9.7640544619451,9.9544399249913,9159800.0
2011-12-30,9.9155857488594,10.094314959066,9.9078149136331,10.008835771576,11494100.0
2012-01-03,10.226419157915,10.424575456187,10.226419157915,10.34298168631,13391400.0
2012-01-04,10.304127510178,10.412919203348,10.273044169273,10.335210851084,11116400.0
2012-01-05,10.226419157915,10.331325433471,10.199221234622,10.296356674952,13847000.0
2012-01-06,10.323554598244,10.339096268697,10.218648322688,10.25750249882,11705700.0
2012-01-09,10.253617081207,10.339096268697,10.230304575528,10.273044169273,11058400.0
2012-01-10,10.370179609603,10.45177337948,10.327440015858,10.370179609603,12596700.0
2012-01-11,10.296356674952,10.362408774376,10.230304575528,10.34880981273,13600000.0
2012-01-12,10.385721280055,10.486742137998,10.35463793915,10.471200467546,10427700.0
2012-01-13,10.377950444829,10.44594525306,10.245846245981,10.292471257339,11806100.0
2012-01-17,10.387663988862,10.444002544253,10.25750249882,10.278872295693,11192100.0
2012-01-18,10.25750249882,10.490627555611,10.25750249882,10.490627555611,11467500.0
2012-01-19,10.498398390838,10.587762995941,10.444002544253,10.548908819809,11182500.0
2012-01-20,10.53725256697,10.949106833968,10.510054643677,10.929679745902,22490800.0
2012-01-23,10.855856811251,11.221086066891,10.855856811251,11.143377714627,22235300.0
2012-01-24,10.968533922034,11.205544396438,10.956877669194,11.081211032816,14887700.0
2012-01-25,11.038471439071,11.088981868043,10.894710987383,11.003502680552,13317600.0
2012-01-26,10.960763086807,11.06178394475,10.820888052733,10.875283899317,11408300.0
2012-01-27,10.747065118082,10.910252657836,10.723752612403,10.832544305572,11902500.0
2012-01-30,10.591648413554,10.894710987383,10.579992160715,10.832544305572,12121800.0
2012-01-31,10.952992251581,10.968533922034,10.673242183431,10.871398481704,13750000.0
2012-02-01,10.968533922034,11.232742319731,10.945221416355,11.174461055533,14961000.0
2012-02-02,11.15891938508,11.209429814052,11.026815186232,11.07344019759,12708600.0
2012-02-03,11.221086066891,11.349304848126,11.190002725986,11.294909001542,11630300.0
2012-02-06,11.259940243023,11.310450671994,11.166690220306,11.174461055533,12804000.0
2012-02-07,11.162804802693,11.333763177674,11.108408956109,11.248283990183,14585000.0
2012-02-08,11.25605482541,11.485294464588,11.224971484504,11.446440288456,13190600.0
2012-02-09,11.415356947551,11.458135395472,11.279367331089,11.310450671994,16033900.0
2012-02-10,11.228856902117,11.263825660636,11.069554779977,11.151148549854,10024300.0
2012-02-13,11.217200649278,11.267711078249,11.042356856684,11.17057563792,9160200.0
2012-02-14,11.151148549854,11.298794419155,11.123950626561,11.298794419155,10968000.0
2012-02-15,11.446440288456,11.481409046975,11.254112116603,11.314336089608,15741700.0
2012-02-16,11.24439857257,11.648482004342,11.240513154957,11.611570537017,20625300.0
2012-02-17,11.636825751502,11.656252839568,11.473638211748,11.496950717428,18530400.0
2012-02-21,11.469752794135,11.547461146399,11.333763177674,11.403700694711,14334500.0
2012-02-22,11.325992342447,11.35319026574,11.182231890759,11.24439857257,28629800.0
2012-02-23,10.723752612403,10.828658887959,10.432346291414,10.510054643677,71378900.0
2012-02-24,10.490627555611,10.52559631413,10.323554598244,10.350752521537,27870300.0
2012-02-27,10.226419157915,10.339096268697,10.144825388038,10.199221234622,28233000.0
2012-02-28,10.175908728943,10.249731663594,10.105971211906,10.17202331133,23094700.0
2012-02-29,10.191450399396,10.199221234622,9.8223357261429,9.8339919789825,38834700.0
2012-03-01,9.8495336494352,9.9660961778309,9.7873669676242,9.8106794733033,25207100.0
2012-03-02,9.8106794733033,9.9350128369254,9.7795961323978,9.8378773965957,22612600.0
2012-03-05,9.783481550011,9.802908638077,9.6047523398043,9.7174294505868,24715100.0
2012-03-06,9.5503564932196,9.6319502630966,9.332773106881,9.3910543710789,32278000.0
2012-03-07,9.414366876758,9.5270439875405,9.3988252063053,9.4648773057295,16432800.0
2012-03-08,9.495960646635,9.6125231750307,9.4551637616965,9.5736689988988,13983600.0
2012-03-09,9.5542419108328,9.5853252517383,9.3405439421074,9.3949397886921,23422300.0
2012-03-12,9.3598352668291,9.4847892628819,9.3520256420758,9.3871689534657,16613900.0
2012-03-13,9.3988833905956,9.6214576960647,9.3364063925692,9.5941240094281,23336000.0
2012-03-14,9.4769796381286,9.582097187308,9.4418363267388,9.5043133247652,21666200.0
2012-03-15,9.4184074524789,9.6019336341814,9.4027882029723,9.5277421990251,20440300.0
2012-03-16,9.473074825752,9.5863143846748,9.4535507638687,9.5628855104149,20821800.0
2012-03-19,9.5785047599215,9.6058384465581,9.4925988876352,9.5043133247652,11763500.0
2012-03-20,9.5121229495185,9.5160277618951,9.3598352668291,9.3637400792058,24141700.0
2012-03-21,9.4105978277256,9.4262170772322,9.1216417118535,9.16068983562,45506300.0
2012-03-22,9.0435454643205,9.0904032128403,8.9459251549043,8.9927829034241,34289800.0
2012-03-23,9.016211777684,9.2309764583997,8.9498299672809,9.2270716460231,20687600.0
2012-03-26,9.316882330686,9.3442160173225,9.1958331470099,9.3285967678159,23852900.0
2012-03-27,9.3559304544525,9.3598352668291,9.2231668336464,9.2231668336464,18363500.0
2012-03-28,9.2544053326596,9.2973582688027,9.1567850232434,9.2075475841398,20501600.0
2012-03-29,9.1411657737368,9.2192620212698,9.1255465242302,9.1802138975033,17345200.0
2012-03-30,9.2270716460231,9.3403112049459,9.1958331470099,9.305167893556,16901900.0
2012-04-02,9.3246919554393,9.3676448915824,9.2505005202829,9.3246919554393,13918400.0
2012-04-03,9.305167893556,9.394978578219,9.1177368994769,9.1567850232434,15855400.0
2012-04-04,9.0669743385804,9.1294513366068,9.0396406519439,9.0864984004637,15360800.0
2012-04-05,9.0396406519439,9.1255465242302,9.0123069653073,9.0240214024373,14733100.0
2012-04-09,8.938115530151,9.1056319811092,8.9224962806444,9.0357358395672,15263800.0
2012-04-10,9.0474502766972,9.2192620212698,9.0201165900606,9.0864984004637,25845600.0
2012-04-11,9.1802138975033,9.2075475841398,9.0747839633337,9.1411657737368,16610000.0
2012-04-12,9.3676448915824,9.8166983148971,9.3559304544525,9.8010790653905,43405800.0
2012-04-13,9.7346972549875,9.7815550035073,9.5004085123885,9.5941240094281,24481800.0
2012-04-16,9.6761250693378,9.6917443188444,9.4379315143621,9.4925988876352,15133900.0
2012-04-17,9.5277421990251,9.7893646282606,9.5101705433301,9.6526961950779,15917800.0
2012-04-18,9.5902191970515,9.7932694406372,9.5745999475449,9.7346972549875,18102700.0
2012-04-19,9.707363568351,9.8206031272738,9.5589806980383,9.6487913827012,18076900.0
2012-04-20,9.6722202569611,9.7366496611758,9.5472662609083,9.5706951351682,19645900.0
2012-04-23,9.473074825752,9.5550758856616,9.394978578219,9.4769796381286,16794000.0
2012-04-24,9.4847892628819,9.5745608994211,9.4574555762454,9.5433614485317,11964900.0
2012-04-25,9.6136480713114,9.7034587559743,9.5277421990251,9.695649131221,17868300.0
2012-04-26,9.6644106322078,9.7503555526179,9.6409817579479,9.7112683807276,9860300.0
2012-04-27,9.7229828178576,9.7581261292474,9.629267320818,9.6644106322078,9433500.0
2012-04-30,9.629267320818,9.6839346940911,9.5785047599215,9.6683154445845,9248900.0
2012-05-01,9.6566010074545,9.91822343669,9.6566010074545,9.8284127520271,15577800.0
2012-05-02,9.7854598158839,9.8635560634169,9.7112683807276,9.8596512510403,13609400.0
2012-05-03,9.8596512510403,9.8909287981773,9.5472662609083,9.5589806980383,14759700.0
2012-05-04,9.5199325742718,9.6019336341814,9.4496459514921,9.4769796381286,14031200.0
2012-05-07,9.4457411391154,9.461360388622,9.2895486440494,9.3207871430626,13193400.0
2012-05-08,9.2309764583997,9.2505005202829,8.9810684662941,9.1060224623469,24600700.0
2012-05-09,9.0201165900606,9.1880235222566,8.9498299672809,9.1099272747236,14033200.0
2012-05-10,9.094308025217,9.2192620212698,9.0181641838723,9.1802138975033,16107700.0
2012-05-11,9.1138320871002,9.1782614913149,9.0318310271906,9.0396406519439,16302300.0
2012-05-14,8.9810684662941,9.0513550890738,8.9029722187611,8.9674016229759,16821700.0
2012-05-15,8.9693540291642,9.0005925281774,8.7350652865652,8.7467797236951,16067000.0
2012-05-16,8.770208597955,8.8834481568779,8.5944920410058,8.6023016657591,16259700.0
2012-05-17,8.6023016657591,8.6960171627987,8.5203006058495,8.6140161028891,16732500.0
2012-05-18,8.6335401647723,8.6608738514089,8.3094407375104,8.3797273602901,25559000.0
2012-05-21,8.3641081107835,8.5788727914992,8.3562984860302,8.547634292486,16139900.0
2012-05-22,8.547634292486,8.5554439172393,8.4109658593033,8.5046813563429,15810100.0
2012-05-23,8.2586781766139,8.2782022384972,8.0321990587683,8.2313444899774,53778900.0
2012-05-24,8.8326855959814,8.848304845488,8.325059987017,8.5007765439662,58991500.0
2012-05-25,8.3836321726667,8.7311604741886,8.3562984860302,8.7194460370586,23606100.0
2012-05-29,8.7389700989418,8.9303059053977,8.7389700989418,8.9029722187611,22775800.0
2012-05-30,8.8092567217215,8.9029722187611,8.7663037855784,8.8795433445012,20883800.0
2012-05-31,8.9068770311378,8.9342107177743,8.7233508494353,8.8561144702413,21895800.0
2012-06-01,8.5398246677327,8.5905872286292,8.2782022384972,8.2977263003804,31340000.0
2012-06-04,8.313345549887,8.3660605169718,8.1493434300678,8.2235348652241,18205700.0
2012-06-05,8.2391541147307,8.4929669192129,8.2235348652241,8.4656332325764,20203000.0
2012-06-06,8.4734428573297,8.7311604741886,8.469538044953,8.7272556618119,14727100.0
2012-06-07,8.7858278474616,8.8834481568779,8.5944920410058,8.6140161028891,14333400.0
2012-06-08,8.637444977149,8.7272556618119,8.5671583543693,8.7116364123053,11429000.0
2012-06-11,8.7849910758977,8.8124932840959,8.3999601611222,8.4117468217786,14399100.0
2012-06-12,8.4353201430914,8.5649734103117,8.4038890480077,8.5256845414571,11203600.0
2012-06-13,8.4510356906333,8.5296134283425,8.3842446135804,8.4392490299769,11557100.0
2012-06-14,8.4392490299769,8.5414000889989,8.4038890480077,8.482466785717,10875100.0
2012-06-15,8.5374712021135,8.6396222611355,8.474609011946,8.5021112201443,17446200.0
2012-06-18,8.4471068037478,8.4903245594879,8.2388757988182,8.2703068939019,21334700.0
2012-06-19,8.3174535365275,8.3331690840693,8.152440287338,8.1760136086508,21716000.0
2012-06-20,8.1917291561926,8.3370979709548,8.1131514184833,8.313524649642,17341100.0
2012-06-21,8.2820935545583,8.3095957627565,7.9442092824084,7.9736759340494,19640900.0
2012-06-22,8.0070714725758,8.1406536266816,7.9677826037212,8.0031425856903,16091000.0
2012-06-25,7.9284937348665,7.9638537168357,7.6495427659986,7.6790094176396,22606900.0
2012-06-26,7.6809738610823,7.7359782774788,7.5591783676329,7.6043605668157,21252400.0
2012-06-27,7.6063250102585,7.7006182955096,7.5945383496021,7.6652583135404,11517800.0
2012-06-28,7.5945383496021,7.6220405578003,7.5120317250073,7.6063250102585,15941200.0
2012-06-29,7.7988404676462,7.9167070742101,7.763480485677,7.9009915266683,18842900.0
2012-07-02,7.9009915266683,7.9520670561793,7.8066982414171,7.9206359610956,14848900.0
2012-07-03,7.8263426758445,8.0031425856903,7.8106271283026,7.9992136988049,7338200.0
2012-07-05,7.9638537168357,8.0247514635604,7.9088493004392,7.9677826037212,10526000.0
2012-07-06,7.8381293365009,7.9127781873247,7.6416849922277,7.6888316348532,16533100.0
2012-07-09,7.6731160873114,7.6927605217387,7.5631072545184,7.6338272184567,12421800.0
2012-07-10,7.6141827840294,7.7006182955096,7.4727428561527,7.5081028381219,16797000.0
2012-07-11,7.5041739512364,7.7909826938753,7.4845295168091,7.7359782774788,24565100.0
2012-07-12,7.5827516889457,7.6574005397695,7.4806006299236,7.602396123373,23525900.0
2012-07-13,7.5395339332056,7.543462820091,7.3745206840161,7.4570273086108,30564500.0
2012-07-16,7.4138095528707,7.5041739512364,7.3705917971306,7.3902362315579,14874000.0
2012-07-17,7.4491695348399,7.4648850823818,7.2684407381086,7.4138095528707,20657100.0
2012-07-18,7.3980940053289,7.661329426655,7.3863073446725,7.5827516889457,28310700.0
